197.91124083183,-124.88727748651718,-34.17474580886867
196.9247449270796,-124.96353725305832,-34.18796572389805
195.9385160042522,-125.04187516526606,-34.20174700173436
194.95245149468283,-125.12109794423434,-34.21590578702401
193.9664498578925,-125.20016396612004,-34.230252350866216
192.9804204350029,-125.27807785696405,-34.24459541886352
191.99426522515898,-125.35385151209461,-34.25876301635204
191.00795198940853,-125.42746829263808,-34.27260111722895
190.02150127008747,-125.49952002002459,-34.28601687095999
189.03493056687296,-125.57047426793557,-34.2989369533257
188.04826400541813,-125.64072863564185,-34.31132953490917
187.06151265650607,-125.7105410431534,-34.32319832844229
186.07468664287043,-125.77990683791047,-34.33457546849436
185.08779076147766,-125.84881171741682,-34.345521666750564
184.10085197474513,-125.91748677021452,-34.35612435312727
183.11388882969592,-125.9862055314085,-34.36648674309077
182.1269181227449,-126.05523817141005,-34.376711807623224
181.1399406058294,-126.12475360058241,-34.386897131384174
180.1529420520211,-126.19458391416035,-34.39713000053932
179.16594908455386,-126.2651663368054,-34.40747737990503
178.17899407790148,-126.33706478858863,-34.41800816437344
177.19205041781237,-126.40999609917036,-34.42874523015606
176.20506290607042,-126.4833448946907,-34.439690856350936
175.2180281311898,-126.55710104025637,-34.450856233839154
174.23090270544571,-126.6307893540033,-34.462221420142896
173.24365367158276,-126.70407476154976,-34.47377367111325
172.25629121466358,-126.77728989269666,-34.485507431245146
171.2688089036381,-126.85049834219028,-34.49741013379706
170.2812084272477,-126.92398178282563,-34.509474379417156
169.29352234129928,-126.99840262630123,-34.521703241221566
168.3057580083508,-127.07407339710589,-34.534086552782796
167.3178763183504,-127.15075465897976,-34.546611156075556
166.32984355621173,-127.2282134487348,-34.55926314726301
165.3416374218572,-127.30637060861886,-34.572038854309
164.3532102713108,-127.38471420007957,-34.5849292684883
163.3644772994475,-127.46219880358724,-34.59792048545782
162.37541908788387,-127.53864519622566,-34.611015500795105
161.38605287711053,-127.61427479879973,-34.62423302128359
160.39637723563985,-127.68895961373985,-34.637582743422016
159.40641037928134,-127.7628783338976,-34.65108477349432
158.4161999004639,-127.83647493706074,-34.66476615103207
157.4257607331439,-127.90971488927042,-34.6786410380872
156.43510221374183,-127.98246734201877,-34.692724922428496
155.44423671374705,-128.05459894670727,-34.70703019582906
154.45314434686085,-128.12532887814857,-34.72155638461111
153.46182924241344,-128.19414266664745,-34.736308184606834
152.47034712724886,-128.2611095467962,-34.751285744457455
151.47873991373234,-128.32608922704046,-34.766482651790135
150.4870730871261,-128.3892734570801,-34.78189951245653
149.49544459285204,-128.4513481218099,-34.797541211775105
148.50394023757124,-128.51284195707706,-34.81341575167331
147.51261207585677,-128.57392833708948,-34.82952923200169
146.52153288505866,-128.63507158009767,-34.845886472536826
145.5308233486721,-128.69744587212577,-34.86250323078767
144.54057251697427,-128.7619566118336,-34.879398757690254
143.55081029001562,-128.82876306714542,-34.89658638164403
142.56154511620778,-128.89768839134027,-34.91407975905737
141.57274773606298,-128.9680886197283,-34.931885130504774
140.58436572707427,-129.03908861246006,-34.95000311677063
139.59637371274846,-129.11029190317325,-34.968443800631995
138.60875154598386,-129.18166344843502,-34.98722442793127
137.62146911890835,-129.253150066591,-35.006360845357094
136.63448687834247,-129.32472323858252,-35.0258702493678
135.64775786592222,-129.39639121042717,-35.04576934450692
134.6612342085815,-129.46818722091263,-35.066066723407005
133.6748589410347,-129.54015647697128,-35.086771226620314
132.68857598120098,-129.61233881217734,-35.107884840381416
131.70233047518488,-129.6847578716409,-35.12939948483483
130.71607017873092,-129.75742180888187,-35.15129446767964
129.7297489022018,-129.83030771699944,-35.17353739412778
128.74333150914177,-129.90338127125588,-35.196090846727195
127.75680140111383,-129.97680841817407,-35.21891358377122
126.7701645915248,-130.05097386035115,-35.24196473047323
125.7834169814788,-130.1260363815416,-35.265205019434305
124.79653851911375,-130.20196849361756,-35.28859485572682
123.80950566454209,-130.27862361611358,-35.312105931253626
122.82229752985246,-130.3557707875685,-35.33571941513115
121.83489535952495,-130.4331277040674,-35.35942279421545
120.84727947492162,-130.51039146053046,-35.3832240487474
119.85943873089975,-130.5872385044694,-35.407137427968436
118.87137276525235,-130.66331981573637,-35.43118042162896
117.88308322543689,-130.7382635290028,-35.45538458034957
116.8945792991761,-130.81167120747028,-35.47977023128124
115.90588273186582,-130.88320908887215,-35.50436797467695
114.91704215095072,-130.95296740016695,-35.529210421259606
113.92813785260111,-131.02139397727095,-35.5543354925708
112.93922969684836,-131.08886170626675,-35.5797954118548
111.95036967223577,-131.15569153508872,-35.605626137491
110.96159752213943,-131.22215677103796,-35.63187435548462
109.97294131451375,-131.28847242674922,-35.65857018331152
108.9844181371606,-131.35480278136572,-35.68573152717575
107.996039046743,-131.42125531106552,-35.713377929644835
107.0077961440302,-131.48789428892098,-35.74150710308535
106.01968735050018,-131.5547447662985,-35.770115474372965
105.03169442921194,-131.62178526930472,-35.79917790190089
104.04379413482123,-131.68894387016914,-35.82867614677169
103.05596849622093,-131.75608729297048,-35.85857345858717
102.06818186386805,-131.8229884559866,-35.88884293979877
101.0804095273113,-131.88933020541296,-35.919445426055766
100.092615195408,-131.95485149703845,-35.95034761994369
99.10483268913286,-132.01997632106333,-35.98153572776156
98.11707994213506,-132.08511617376857,-36.01301550671755
97.12936098816387,-132.15056230645177,-36.04480121774845
96.14168229750061,-132.2165879310277,-36.07692350515792
95.15404071203987,-132.2834281731449,-36.109432423269574
94.1664163981043,-132.3512429629975,-36.14236414798797
93.17880177570404,-132.4200733688178,-36.175766486586326
92.19116833815889,-132.48980954541514,-36.20966065245824
91.20347334325325,-132.56015966670367,-36.24406541374748
90.21568212357987,-132.63069676479793,-36.27896901713208
89.2277600453198,-132.70093568955463,-36.31435103758716
88.23970282393465,-132.7709299239892,-36.3501660538983
87.25151761025805,-132.8407709457032,-36.38638032638247
86.26321783976508,-132.9105961051311,-36.422951650790274
85.27480835101271,-132.98058076992086,-36.459845047870296
84.28629578407833,-133.0508960493976,-36.49701326559909
83.29769094058805,-133.12165475716196,-36.53442608212102
82.30899505753254,-133.19285239698903,-36.572039533601355
81.32020135189443,-133.2643662140011,-36.609802296063016
80.33130691325933,-133.33593330964803,-36.64765737508096
79.34230241834693,-133.40715828191824,-36.68554361253019
78.35317602096839,-133.47750047135065,-36.72338098771879
77.36391054195778,-133.54614978709932,-36.76107050755611
76.37450384618693,-133.6126064697362,-36.79851479612785
75.38501761212376,-133.67703482844993,-36.83563090233088
74.39547783981935,-133.7392868217486,-36.872340308148964
73.40590011612883,-133.79895325080497,-36.90857361173709
72.41632650669806,-133.85616085167226,-36.9442910248716
71.42680292873884,-133.91119968008095,-36.97946473535702
70.43742232645343,-133.9650049571365,-37.01409056730484
69.44828005474365,-134.0188906736909,-37.04818472138669
68.45943584766157,-134.07365165997552,-37.081748459053614
67.4709391270386,-134.13000553740932,-37.11479747776604
66.48280228268221,-134.18838163126327,-37.147335190912145
65.49500402702802,-134.24878302059182,-37.17935571666652
64.50750068593362,-134.31098810021365,-37.210855689457496
63.52024452793629,-134.37464802867828,-37.24181055167163
62.53316786104342,-134.4394004792485,-37.27219669227519
61.54621567494816,-134.50495407447153,-37.30198304967985
60.559339682169316,-134.57114941535826,-37.33113199981019
59.57249900004047,-134.63796359230943,-37.35961456542777
58.58565637698159,-134.7054587521318,-37.3873918409548
57.59877730620249,-134.7737335420377,-37.41443349511417
56.61182879784737,-134.84284716166528,-37.440703056094485
55.624776398903634,-134.91280686925225,-37.46616268283307
54.6375834878425,-134.98355829358468,-37.49077649839439
53.65021758742206,-135.05500897066253,-37.51451078956106
52.66265149283278,-135.12705684547234,-37.53733104915906
51.6748641332721,-135.19960989250532,-37.559210382522785
50.68684648993026,-135.27259178901787,-37.580118040891456
49.69859939663348,-135.34593537837273,-37.600036498836516
48.7101299250297,-135.41955863349173,-37.61894616265921
47.72145485378493,-135.49334775192344,-37.63683156941126
46.732599400617644,-135.56714477578632,-37.653677042696565
45.74359321351467,-135.6407476282421,-37.66947753442005
44.75445283586066,-135.71362548871232,-37.68422311768766
43.76520334630125,-135.78529675141175,-37.69791775235754
42.77589548655664,-135.85566658710113,-37.710576424957566
41.78658086236765,-135.9247582045474,-37.72223584088199
40.79730163704177,-135.992583835625,-37.732947046935074
39.80809902997488,-136.05919168158715,-37.74276514015311
38.81900787848291,-136.12469725037693,-37.75176090090899
37.830059840988824,-136.18928824384696,-37.76000791579613
36.84128040382075,-136.2531970598432,-37.767578158786264
35.85269140158587,-136.31667867815403,-37.77453507336934
34.864305584245315,-136.37998916653166,-37.78093004851751
33.876126473730594,-136.44337221175712,-37.7868071742373
32.88815623270272,-136.50706190733436,-37.79219531573132
31.9003863539151,-136.57128825921214,-37.79710662984379
30.912804429148668,-136.6362814970058,-37.80154484754084
29.9253968782414,-136.70225011675754,-37.80550283831701
28.93814526661568,-136.7693569315604,-37.80896611511585
27.951025129510978,-136.83767475200182,-37.81192443506483
26.964001875341854,-136.90711516661128,-37.814366542530536
25.977035356194563,-136.97737719267,-37.81628324545079
24.990085230635792,-137.04810342113745,-37.8176747678452
24.003135829122684,-137.11926626860904,-37.8185460912362
23.01619076401184,-137.1910644901659,-37.81891239780769
22.029240828179123,-137.26353865920976,-37.81879888229342
21.042272212028575,-137.33660162873568,-37.818226216761765
20.055263433516814,-137.41008615148525,-37.817227717813005
19.068194681485984,-137.48371234455237,-37.815833222951
18.081050233280546,-137.5571785014456,-37.814070771967806
17.093842980611925,-137.63061939854745,-37.81197398056875
16.106607984885162,-137.70450469511442,-37.80957746307088
15.119364736463597,-137.77908062658858,-37.80691453611552
14.132107361410483,-137.85427482864148,-37.80400859025755
13.144778850149391,-137.92944656358497,-37.80087860363415
12.157323699980358,-138.0038456173584,-37.797539589431466
11.169766618236673,-138.07785843476296,-37.79400516481168
10.182127532083397,-138.15197060159892,-37.79028369895752
9.194409596528592,-138.2263067846624,-37.786371712322186
8.206592723653472,-138.30077534902205,-37.7822505923922
7.218645479489126,-138.3750556460665,-37.77789542206822
6.230537192926452,-138.4487463674362,-37.7732750287039
5.2422597991594175,-138.52159964750945,-37.76835336055631
4.253874545753549,-138.59415727867733,-37.76309398094157
3.2654396738354228,-138.66703900812297,-37.75746224885459
2.2769846785830667,-138.74035006411142,-37.75142320139065
1.288522078963532,-138.81405071723097,-37.74493200947257
0.300045480306467,-138.88803530269087,-37.73795127535327
-0.6884465821025143,-138.9621308982808,-37.73045693663711
-1.6769651728991328,-139.03616309468325,-37.72242151949433
